,date,content,username
5457,2021-08-18 11:10:49+00:00,#RespectWomen,Zainali12257110
5458,2021-08-18 11:03:52+00:00,"@AamirLiaquat Really appreciate if you and entire @PTIofficial team will catch them ASAP and set an example for others.
#RespectWomen #savepakistan .
#peaceful #nation #minarepakistanincident",waqas2329
5459,2021-08-18 11:01:06+00:00,"We are #islamic nation #islamic country. But we forget our teaching of Islam
#RespectWomen . What kind of so call men you are . Who did these stuff not even a single one who save #ayesha #minarepakistanincident . Not even a single one.. #Shame",waqas2329
5460,2021-08-18 10:57:53+00:00,"@iqrarulhassan @ZakaWaqar 
Really appreciate even you raise voice for #ayesha #minarepakistanincident .
These 400 people and even other must punished and set an example for others.
#RespectWomen #Muharram",waqas2329
5461,2021-08-18 10:56:52+00:00,"400 men should be hanged till death .. that’s the only solution to clean the society from dirt.
#400men #minarepakistanincident #RespectWomen",SaimaKaramatAli
5462,2021-08-18 10:56:12+00:00,"Parents are more concerned about teaching their daughters how to cover up themselves rather than telling their sons how to respect them this should not be confused with the concept of patriarchy. Men and women are equal in contributing to society.
#RespectWomen",Mudasir033
5463,2021-08-18 10:55:15+00:00,"😶🤐
hang them🤬
#minarepakistan #minarepakistanincident  #14august2021 #400men #NotAllMen #harrasment #islam #IslamicState  #islamicrepublicofpakistan #iqbalkakhawab  #QuaideAzam #19august1947 #reasonforseperatehomeland #RespectWomen #HumanRights #EqualityForAll  #hangthem https://t.co/e1DTWJXcB3",Wajiha67098354
5464,2021-08-18 10:54:30+00:00,"قیامت خود بتاۓ گی 
قیامت کیوں ضروری تھی
#minarepakistan #400men #RespectWomen",asghar_ramla
5465,2021-08-18 10:54:13+00:00,"Why mob of 400 Men Attacked, Harassed, Assaulted TikTok Girl Ayesha Akram at Minar-e-Pakistan in Lahore?

Read More 👇
https://t.co/iRP51DxKbT 

#ayeshaakram #ayesha #RespectWomen #lahoreincident #NotAllMen #harrasment #minarepakistan",I_M_RTI
5466,2021-08-18 10:52:10+00:00,"Strictly Condemnable..Inhuman incident at Minare Pakistan....Day by day such brutalities are being committed....This time examplry punishment should be Given.....
#Respectwomen
#Behumans",MalakBasitKhan3
5467,2021-08-18 10:51:20+00:00,"""Whenever you think about disrespecting a woman, think about how you were born into this world""
Shameful act by nonsense people and shame on system of pak.....
#RespectWomen
#minarepakistan",NisarKarim3
5468,2021-08-18 10:43:29+00:00,"Koch kehni ki liye lafz nai !
Bs itna kaho gaw ki
Urat ko Sab se Zaida Izzat 
QURAN ni dee he 
#RespectWomen 
#minarepakistan",PashaWrites
5469,2021-08-18 10:42:31+00:00,"RIP_Humanity!💔
Monsters are Present till today! 
#lahoreincident #harrasment
#RespectWomen #NotAllMen
#ayeshaakram #MinarePakistan
#400men  #400_are_dogs https://t.co/lBg03HlI2n",Im_FatimaNaqvi
5470,2021-08-18 10:41:53+00:00,"Day-by-day, these heinous clowns are making us feel more scared 💔
#minarepakistanincident
#minarepakistan
#WomensRights
#RespectWomen
#protectwomen",Tooba1322
5471,2021-08-18 10:39:43+00:00,"""Whenever you think about disrespecting a woman, think about how you were born into this world""

#RespectWomen 
#minarepakistan #lahoreincident #ayesha #speechless
 https://t.co/o5m0J4gYbf",ubaidjatala
5472,2021-08-18 10:32:41+00:00,"#lahoreincident #lahore
#minarepakistan #ayeshaakram
#TikTok #Sharia #speechless

""Whenever you think about disrespecting a woman, think about how you were born into this world""

#RespectWomen https://t.co/MdZDRHUsGi",_Adeenay
5473,2021-08-18 10:28:42+00:00,"This time no any wrong clothes, this time no dark, this time not alone but still 400 males sorry 400 dogs get tempted..!!
#RespectWomen #lahoreincident #minarepakistan #400_are_dogs",ALIES011
5474,2021-08-18 10:25:49+00:00,"This is horrific, Can a well covered woman compete with 400 men or even 4 men. Lahore incident is a slap on this system. 
#lahoreincident #minarepakistanincident #NotAllMen #harassment #RespectWomen #Lahore https://t.co/Y7kH6bdh87",samadkhaliq_sk
5475,2021-08-18 10:22:18+00:00,"@iqrarulhassan سستی شہرت کےلیے پہنچ گئے ھو آپ بھی۔ 
اتنا ہی احساس ھے تو اس واقعہ کے ذمہ داروں کو آزادی چوک پہ مرغا بنا کر ان کی سرِعام چھترول کےلیے آواز اٹھائیں۔ تا کہ باقیوں کو بھی عبرت ملے۔
 
#Lahore #lahoreincident #RespectWomen #400men #NotAllMen",Rizvi92_
5476,2021-08-18 10:17:51+00:00,"گونگی  ہوگئ آج زباں کچھ  کہتے  کہتے۔۔۔
ہچکچا گیا میں خود کو مسلماں کہتےکہتے۔۔۔
#women
#RespectWomen 
#azadi",faizazareen258
5477,2021-08-18 10:14:04+00:00,"Women is not a word , she is a whole world in this word #RespectWomen #WomenPower #appriciatewomen",mehakmahajan31
5478,2021-08-18 10:13:02+00:00,"خبر کی تفصیل پڑھیں:     https://t.co/daLOvlJbWW

#Hotlinenews #lahoreincident #ayesha #400men #minarepakistan #NOTALLMEN #HumanRights #BreakingNews #ImranKhan #RespectWomen https://t.co/vxAT3b6y50",HotlineNewsPK
5479,2021-08-18 10:12:38+00:00,"#RespectWomen
اکیلی کھڑی لڑکی موقع نہیں ذمہ
داری ہوتی ہے۔
@BreakingWomen
@karamat20
@BehramLehri
@mirbehramb
@ImranKhanPTI
@UdarOfficial
@wddbalochistan
@Oxfam https://t.co/gdjS8CQAMs",ShaziaBatool_
5480,2021-08-18 10:00:16+00:00,"There is a great respect of women in non muslim countries but why not in اسلامک جمہوریہ پاکستان۔۔۔۔?
And the question is Why...?
@ImranKhanPTI 
#RespectWomen",IshaBajwa3
5481,2021-08-18 10:00:00+00:00,"#Womenquotes  
#Womenpower #respectWomen  #Womenlife https://t.co/uSmgdj4vDC",NariKesari
5482,2021-08-18 09:46:53+00:00,"HuM sharminda hain Hawa ki byti saay.
Guys what are we doing? that frustration is hurting our Pakistan 🇵🇰 Name &amp; Equity. 
#RespectWomen #showrespect.",nomiferoz
5483,2021-08-18 09:43:14+00:00,"Remember jb aisay halaat hotay hain tbhi Azaab atay hai . 
#RespectWomen #minarepakistan #14august2021 #TikToker #ayesha #lahoreincident",waqas2329
5484,2021-08-18 09:37:47+00:00,"# Minar-e-Pakistan # 400 mens, 800eyes no eye felt shame , no hand came forward to protect,no heart felt fear of Allah , no soul got shattered, no tongue spoke a word against these wild animals. All got a chance and they took Advantage.#End of humanity. #RespectWomen #protect",fizza_rai
5485,2021-08-18 09:33:26+00:00,"Traumatised, speechless Nd terribly heart broken !! Seriouse actions needs to be taken against these filthy men.
#minarepakistan #RespectWomen",narjiskhan25
5486,2021-08-18 09:31:35+00:00,#400men #ShariaLaw #RespectWomen #Talibans #AfghanWomen #Afghanistan #AfganistanBurning https://t.co/ulRLnpmj15,POOJA12m
5487,2021-08-18 08:52:08+00:00,"@BBhuttoZardari When PM of Pakistan @ImranKhanPTI blames women for the Rape &amp; sexual assaults by giving justification that Males are not robot, all fault lies with dressing of Ladies.
Then such acts of #WomenHarrasment not only occur but increases day by day. #RespectWomen https://t.co/XsBSm6v8dI",drkhaann
5488,2021-08-18 08:35:59+00:00,"No place is safe for women in Pakistan ...Men respect only those women who are inside their house and sometimes unko bhee nahi 
#minarepakistanincident 
#RespectWomen https://t.co/KxDQVabNdu",HinaAmeer6
5489,2021-08-18 08:34:52+00:00,"Agr hm is Pakistan ma rah kr 
Ek aurat ki izzat ki hifazat or us ko tahafuz nai de skty to Lanat hai hm pr. Aur shrm khao  khud ko Pakistani kahty hoa . 🙂

#RespectWomen 
#minarepakistan 
@ImranKhanPTI",AnserShahzad17
5490,2021-08-18 08:31:06+00:00,"@Sanatkhan391 Though I have my father as well brother but literally ashamed of this so called ""Mard zat"" 
#minarepakistan 
#RespectWomen",AA_PAK1
5491,2021-08-18 08:30:02+00:00,"Do you know ""you shouldn't respect a women bcz she is a women or you also have sisters or mother you should just respect them bcz they are creatures of Allah just like us"".
That's it.
#RespectWomen",AbdulIahKhan
5492,2021-08-18 08:18:46+00:00,"I am shameful 💔.We are not doing anything to protect our womens/daughter/sisters.😔
#minarepakistanincident 
#RespectWomen",kshmirwntfredom
5493,2021-08-18 08:17:54+00:00,"والدین سے درخواست ہے کہ قوم کو بیٹے پیدا کرکے دیں بھیڑیئے نہیں 🙏🏻
#minarepakistan #400men #ayesha #RespectWomen",fahadsherwani71
5494,2021-08-18 08:07:24+00:00,"ہم مردہ قوم ہیں ۔ 
#lahoreincident 
#pathetic 
#RespectWomen",SyedaFarhanaAli
5495,2021-08-18 07:24:17+00:00,@TheSAnews Many of these teen pregnancies are more than likely the result of rape or statutory rape. #RespectWomen,gumamey
5496,2021-08-18 07:20:41+00:00,"REMINDER

Mil jaye izzat karna uski,
Na mile to badnaam mt krna🤞🏻
💯
#RespectWomen",_Bhagwantsingh
5497,2021-08-18 07:13:00+00:00,"I strongly condemn the #minarepakistan assualt incident of a woman by a mob .We as individuals and as a nation must ensure that women of Pakistan feel safe and secure.
#lahoreincident #ShameOnYou #RespectWomen #minarepakistanincident #400me",ShahzadQPTI
5498,2021-08-18 07:07:52+00:00,#Muslim #religion #Respect #faith #India #respectneighbour #Neighbours #RespectWomen @islaminind @SajeelGhouri @noorahmedmiya @SyedAhmedOwais1 https://t.co/85bZUpwVxE,ataul_baseer
5499,2021-08-18 07:06:07+00:00,#NotAllMen #RespectWomen https://t.co/13VS9LHucc,AlishaC88129414
5500,2021-08-18 07:00:18+00:00,"Can you says these word ""Women and Childrens First"" 😢

#prayforafghanistan 
#RespectWomen https://t.co/1A302GDbxp",Sora021192
5501,2021-08-18 06:56:29+00:00,"Our country needs Taliban rule to control such fucking people who don't   know how to respect women.
#RespectWomen
#lahoreincident
#400men
#ayesha",AhmedSherWarra1
5502,2021-08-18 06:42:24+00:00,#RespectWomen #helpothers https://t.co/oVzHhgACrn,Sanjay36054285
5503,2021-08-18 06:26:09+00:00,"@fbhutto @PunjabPoliceCPO Each arrest and subsequent actions should be shown to whole nations on national TV, this ill thinking needs to end, I have witnessed one of these incidents many years back on bank road saddar Rawalpindi and unable to forget the horrific scenes till date #RespectWomen",UsmanAhmad138
5504,2021-08-18 06:25:26+00:00,"We say ""not all men"" but we are proving ""yes all men!""
#RespectWomen",not_your_mania
5505,2021-08-18 05:10:56+00:00,"400 men tearing a girls clothes and making videos on Independence day. Celebrating independence by assaulting and harassing a daughter of your county.they ere not men they were animals in the humans skin. whatever happend at Minar e Pakistan shaked me.
#AzadiDay #RespectWomen",THijabian
5506,2021-08-18 05:10:54+00:00,"🥺
#minarepakistan #RespectWomen
#Beast_are_better_than_you 😔 https://t.co/JRVLT2wd9N",ultra_marinelam
5507,2021-08-18 05:06:29+00:00,"I’m ashamed. I’m embarrassed. I’m sorry Respect women, not only those who are your relatives. All girls r respectful equally. Really disappointed by Pakistani mentality. I'm nor liberal neither tiktoker. I am Pakistani (Kashmiri) and human. #tiktoker
#RespectWomen
#minarepakistan",mohsinphysicis1
5508,2021-08-18 05:03:24+00:00,"#RespectWomen
اکیلی کھڑی لڑکی موقع نہیں ذمہ داری ہوتی ہے۔",zish1n67
5509,2021-08-18 04:55:06+00:00,"The Women are not a garment you wear and undress however you Like, They Are Honoured and have their Rights.. Umar ibn khattab R.A... 
#minarepakistan #400men #yesallmen #RespectWomen #BE_ORIGINAL",SAyubofficial
5510,2021-08-18 04:51:17+00:00,"اکیلی کھڑی لڑکی موقع نہیں ذمہ داری ہوتی ہے۔
#MinarePakistan 
#SayNoToHarrasment #RespectWomen 
@BreakingWomen 
@RapidResponseN1 
@alliance_lead 
@SimaBatoolPK 
@humafouladi 
@Fatima_Khan83 
@DCLahore 
@ImranKhanPTI 
@MaryamNSharif 
@UsmanAKBuzdar",SamiSharique786
5511,2021-08-18 04:36:21+00:00,"We say ""not all men"" but proving ""yes all men"".💔
#rapefreepakistan
#RespectWomen 
#minarepakistanincident",memes_by_namra
5512,2021-08-18 04:19:35+00:00,"Ran into this beauty recently. 17-year-old Jackie Mitchell, one of the first women in pro baseball, struck out Babe Ruth and Lou Gehrig in succession (1931).

Pay attention 'cuz the gods of baseball are always whispering words-of-wisdom. #WorkHard #StealBases #RespectWomen https://t.co/SnFAsn3H4y",CarsonReid29
5513,2021-08-18 02:28:48+00:00,"@tweetism__ Ree bhai tum ake palha INDIA ghum jao tumhari tarah ham nehi ha..palha apni mentality thik karo bare ai bolne india may asa hota ha.
apna des ka socho palha
#RespectWomen",Santosh83654023
5514,2021-08-18 01:21:16+00:00,"This is bravery. #RespectWomen
#TheWorldIsWatching 
#afghanistanwomen https://t.co/DQZJSni3e6",The_B_Company
5515,2021-08-18 00:36:52+00:00,"This people treats women like a toy 🤬lt is Pakistan sorry guys lts a Muslim country 😒😪dil ajeeb ho gya h mera wo video dakh k kya ye Pakistan h ?
Kya ye ek muslim country h? Plz stop plz 
#ripjustice #stop #RespectWomen https://t.co/cdzObJmfpg",zanimal38889892
5516,2021-08-18 00:12:36+00:00,"#Lahore #Minar-e-Pakistan incident on this #14Aug #independenceDay is condemning as well as unbearable. All those bastards need to be deprived of their genitalia and thrown away in gutter along with their sicko garbage brains.
#RespectWomen",hasanraza483
5517,2021-08-18 00:05:08+00:00,"400 hounds grabbing/teasing/harassing a poor soul...this is definitely not the freedom for which our Quaid fought...
Warmth with shame and prays that may ALLAH does the same with families of those men...
#justiceforayesha #justiceforwomen  #RespectWomen #womenrespect",Hasni725
5518,2021-08-17 23:08:11+00:00,"#400men attacked on a second citizen. It is what they have learnt from their upbringing! They have always seen women suppressed; suppressed her here too.
#RespectWomen",Me_Sudais
5519,2021-08-17 22:48:31+00:00,"اکیلی کھڑی لڑکی موقع نہیں زمہ داری ہوتی ہے۔
#MinarePakistan 
#SayNoToHarrasment #RespectWomen
#Lahore",ali_imran2010
5520,2021-08-17 21:53:35+00:00,@TheMahiraKhan Nothing will happen we need strong law and justice system otherwise same will happen everywhere the women will be butchered they will be blackmailed #respectwomen #justiceforvictim,saadkha49116242
5521,2021-08-17 21:33:32+00:00,"If you want to know how civilized a culture is, look at how they treat it’s women.
#shamefulact 
#minarepakistan
#RespectWomen",soomalchawla
5522,2021-08-17 21:14:23+00:00,"جس شہر دی کوئی کُڑی وی
چُنی لے کے سر دے اُتے
ٹُر نہیں سکدی کَلّم کَلّی
اوس شہر دے سارے گھبرو
پاٹیاں چُنیاں کٹھیاں کر کے
رسہ وَٹ کے
گل وچ پا لین
گَل مُکاء لین

#RespectWomen
#Minar_e_Pakistan",nainashahid
5523,2021-08-17 21:10:38+00:00,@shahveerjaay Sorry for? Are you one of 400 man? If not than don't feel guilty for what other man do  just try to do something if you see something like that your conscience need to be clear #RespectWomen,lightningstrik7
5524,2021-08-17 20:57:58+00:00,Its truly heartbreaking incident at Menar e Pakitan. Its my humble request to save women and #respectwomen,Shakir0921977
5525,2021-08-17 20:54:49+00:00,"وہ بدلے گا تقدیر 
وہ میرا بھی تو خدا ہے.....
#RespectWomen
#SaveWomen https://t.co/FJ8auzt8qJ",ChandioSanam01
5526,2021-08-17 20:48:34+00:00,"#minarepakistan incident is just thy' true representation of the Sick mentality of this toxic, male dominating, society. I'm ashamed to the core. Hundreds of men are sexually and physically harassing a girl. Such disgustingly Shameful act; thy' way possible.
#RespectWomen 🙏 https://t.co/f98bsPlYu9",rizchaudhary_
5527,2021-08-17 20:46:40+00:00,"Shame on us 😔😔😔
To be very honest whose they did ye kesi ak baap ki ulaad hi nh hai 
Arey Bhai please yar larki jesi bhi respect do. It's totally heart breaking 💔💔
#RespectWomen
#minarepakistan https://t.co/b2LSKzfWRH",MiaNaveedyounis
5528,2021-08-17 20:45:08+00:00,"Chalo wo Tiktok bana kar Gunnah kar rahi thi, lkn tm 400 logon ny usko nanga kar ky kapry phaar kr knsa sawab kama liya???? 
I can’t believe this happened in Pakistan!!! Jahil Ghatiya log😡😡😡
 #minarepakistan #RespectWomen https://t.co/dLjJyGjAH9",Kiran_jahangir
5529,2021-08-17 19:59:40+00:00,"Jis jis ne ye kiya hy wo apna DNA karwaye Apne asli baap ka nahi hoga wo....
#RespectWomen
#Izzat
#BintEhawa
#minarepakistan",OnlyXaviour
5530,2021-08-17 18:26:13+00:00,#RespectWomen https://t.co/qDGcGKXyx6,EEKKBB
5531,2021-08-17 18:09:26+00:00,"Shop this look and many more at https://t.co/aDBeLyHdu5 
#BackToSchool #Promo #selling #BlackOwned #female #shoes #covid #nba #RespectWomen #follow #tag #shop #share #RETWEEET https://t.co/uuCdxQpkGh",jusnoonie
5532,2021-08-17 16:28:20+00:00,The whole world is saying they are shocked with how quickly Taliban reclaimed the country. Well we were just trying to get home to our wives before the Kabuli was cold. #respectwomen #AfghanWomen #Equality #AfganistanWomen #AfghanistanCrisis #afghanistanunderattack https://t.co/NJTDoa6nRV,ChiefTaliban
5533,2021-08-17 16:02:26+00:00,"When #women or anyone expresses their boundaries and discomfort with your comments, that is not a good reason to attack or call them names. There is never a good reason for that. Where is your humanity or did your man brain forget we are human again? #respectwomen",almaluzx
5534,2021-08-17 15:35:52+00:00,"Respect women ♀️
.
.
.
#afghanistan #aroundtheworld #respectwomen #peace #17august #2021 https://t.co/GD6Qf2Pllt",sandretaam
5535,2021-08-17 14:56:42+00:00,"If there weren't women there would be no men. It's heart-rendering to witness the plight of women in Afghanistan. The winning of the Taliban marks the Evil above Good which isn't promising for the human race. 

#AfghanWomen #TalibanAtrocitiesOnWomen #RespectWomen #GenderEquality",janjuamehak
5536,2021-08-17 14:02:30+00:00,"@NYGovCuomo When is your last day? I'm looking forward to it.
#respectwomen",LasteniaDardano
5537,2021-08-17 12:17:24+00:00,"#dhulhijjah #forgiveness #fearallah #unseen #astagfirullah  #allhonourbelongstoallah #allahthesupreme #domoregooddeeds #alhamdulillahforeverything❤️#keepsayingalhamdulillah #taqwa#instagramarketing #islamicposts
#respectwomen#womeninislam https://t.co/QSQMFj2JYy",Saveindiafound
5538,2021-08-17 10:05:01+00:00,"थोड़ी तो शर्म कर दरिंदे गृह लक्ष्मी पर हाथ उठाते हुए तुझे तनिक भी लज्जा नहीं आई! जो लड़की अपने माता पिता का घर छोड़ कर तुम लोगों के परिवार की सेवा में अपना पूरा जीवन व्यतीत कर देती है क्या वो दहेज से बढ़ कर नहीं!ऐसे मंदबुद्धि लोगों को तो घसीट घसीट कर मारना चाहिए 😡
#RespectWomen https://t.co/2wdKviR8eI",itsrishita_
5539,2021-08-17 10:00:30+00:00,"#Womenquote
औरत की ताकत तो... 
#respectwomen #womenpower #Daughter https://t.co/CGBfUHQ6Cp",NariKesari
5540,2021-08-17 10:00:00+00:00,"#Womenquote
औरत की ताकत तो... 
#respectwomen #womenpower #Daughter https://t.co/ZTDgLkNCdo",NariKesari
5541,2021-08-17 08:58:45+00:00,"Deen Tou Jism Bechne Wali Ki Bhi Izzat Karny Ka Hukm Deta Hai!

#RespectWomen",AmirPathan_07
5542,2021-08-17 07:07:55+00:00,"Dukh hota hai ye dekh kar ki aj bhi hamare samaj me kanyadan se jada dahej ke dikhawe ka mehatv hai. 

Dahej naari jaati ka apman hai.
Pyar se apnaoge to badle me pyar or samman milega. Paise se apnaoge to paise aj hai kal nahi.
#sayNoToDowry #respectWomen https://t.co/HtzGzTfNHX",IpriyaAgarwal
5543,2021-08-17 07:04:44+00:00,I condemn this brutal assault and killing. #Patriarchal mindset is reason for most of the #women related crimes in our society. #JusticeForSaraswati #WomenEmpowerment #DownWithDowry #RespectWomen https://t.co/KhPiVGICrA,khalidakhalid18
5544,2021-08-17 06:07:48+00:00,"मैंने पिता को देखा है
उस वृक्ष की जड़े बनते हुए,
जिसकी छांव,
मां अपने आंचल से देती है।।
#जयभीम #TweetoftheDay #RespectWomen #RespectYOURparent",Subhashbhartiye
5545,2021-08-17 04:32:34+00:00,"मैंने पिता को देखा है
उस वृक्ष की जड़े बनते हुए,
जिसकी छांव,
मां अपने आंचल से देती है।।
#जयभीम #TweetoftheDay #RespectWomen #RespectYOURparent",ErJayaBharti
5546,2021-08-17 04:11:51+00:00,"It's really heartbreaking 😔 to watch, what is happening in #kabul, scared for the #girls and #AfganistanWomen &amp; how their life is going to change under the #Taliban #regime 😔 #respectwomen🙏 #liveandletlive.

#Afganistan 
#अफ़ग़ानिस्तान https://t.co/ZhjJd2ewjL",HarshBisaria
5547,2021-08-17 00:38:02+00:00,It's really heartbreaking 😔 to #watch what is happening in #kabulafghanistan scared for the #girls and #women in #afghanistan &amp; how their life is going to change under the #taliban #regime 😔 #respectwomen🙏 #liveandletlive Praying for a #peaceful solution to this #worldcrisis https://t.co/PwYiAE26q3,ramyasworld19
5548,2021-08-16 17:25:30+00:00,"@anilaali @SAMAATV Yes countries particularly neighboring must support. But no one asks what needs to be done with Taliban?
We must share the importance of DISMANTLING RECEIVED THEOLOGY with them. Educate and empower the #Taliban to do better! That every prophet was born to a woman. #RespectWomen",SoooMD
5549,2021-08-16 15:32:42+00:00,"This picture means a lot..
#RespectWomen 😪 https://t.co/sAS59b4nlI",AMISHKUMAR_
5550,2021-08-16 15:19:57+00:00,"She is not bachhi;
She is a girl;
She is not a maal;
She is a sister;
She is not a piece;
She is a daughter;
She is not a saman;
She is a wife;
She is not a item;
She is a mother;
She is not your ex;
But definitely someone's next:
Respect women❤️✨
#RespectWomen",Yawrrrrrr_SaJJi
5551,2021-08-16 13:07:39+00:00,"#Afghan_lives_matter
#AfghanWomen  #Afghanistan 
#RespectWomen https://t.co/66bbMPVeNF",EaliashRahaman3
5552,2021-08-16 12:58:51+00:00,"There's huge difference between rape n molestation but there's  common thing called emotional breakup ! The pain that even medicines can not heal ! The wound that deepens with time ..nd living with the soul which has no trust on humanity ..
#RespectWomen",sakshikar15
5553,2021-08-16 11:22:56+00:00,"নারীর প্রতি সহানুভূতি নয়, সম্মান প্রদর্শন করুন।যে জাতি নারীদের সম্মান করতে পারে না,সে জাতির উন্নতি অসম্ভব।
#Respectwomen
#SwamiVivekananda https://t.co/6yz6vnqJ6t",AnamMustafizur
5554,2021-08-16 11:05:31+00:00,"In any war against your country, you cannot rely on any outsider to fight for you.
Running away from the motherland is not a solution.
#fightfordemocracy 
#rejecttaliban 
#lessonlearn
#SaveHumanity 
#RespectWomen 
#SaveAfghanistan https://t.co/XWgJFUhFRp",AUNNYKANTSHARMA
5555,2021-08-16 10:00:01+00:00,"#womenquotes  
#Womenpower #Respectwomen #Womenlife https://t.co/6PlQOuX5YN",NariKesari
5556,2021-08-16 03:22:23+00:00,"She is not bachhi;
She is a girl;
She is not a maal;
She is a sister;
She is not a piece;
She is a daughter;
She is not a saman;
She is a wife;
She is not a item;
She is a mother;
She is not your ex;
But definitely someone's next:
Respect women❤️✨
#RespectWomen",Rafaqat11801643
5557,2021-08-16 01:16:11+00:00,"@azadessa Where are the women? Taliban MEN, you will NEVER win without treating your women equal and fair, add women to your ‘government’ Now to show if you are to be respected. #RespectWomen",NikkiInDC
5558,2021-08-16 00:07:24+00:00,"It's a nightmare for the afghani girls now Afghan land could be safe for Taliban bt it has become a horror,nightmare for afghani girls and women as they are forced by taliban now they are not protected..YA ALLAH keep every girl safe🤲
#Afghanistan
#Taliban
#Shame
#RespectWomen https://t.co/86bhbwLxBR",aliBatoolJaferi
5559,2021-08-15 22:37:26+00:00,"I would like to ask all men, who gave birth to you? #RespectWomen",rjtweetuk
5560,2021-08-15 22:36:05+00:00,"A Woman
A Mother
A Sister
A Daughter
Please show respect to women #RespectWomen",rjtweetuk
5561,2021-08-15 20:10:21+00:00,Say no to Depression.  #Hair #Clothing #Apparel #Person #Human #NotoDepression #Respectwomen https://t.co/64N5r7kYce,nestorydebz
5562,2021-08-15 17:04:27+00:00,"@ShelaghFogarty @EmmaKennedy Women will be safe if…. They submit to control by men. As it ever was. And it’s not just about Muslim tradition, women’s freedom is threatened everywhere. Men need to change their attitudes towards women. #RespectWomen",MarionWhyman
5563,2021-08-15 15:03:19+00:00,"I can’t believe I’m saying this Pham. It’s not OK to take a picture of a woman with her pants pulled down and post it on social media. JFC.
#groovesafe #respectwomen",ElisaAllechant
5564,2021-08-15 13:08:02+00:00,"@nicolediekmann Diese Vorstellung passt leider nicht in jedermanns Schublade...😉 
#respectwomen",GermanyNext
5565,2021-08-15 11:48:56+00:00,"18 million Afghani women will be forced to cover their faces and be treated as slaves to the men of Taliban.
Where is the outrage from the #MeTo women?
#respectwomen 
#peace 
#rejecttaliban",AUNNYKANTSHARMA
5566,2021-08-15 11:27:43+00:00,"घुटनों पर बैठ कर करते हैं इबादत, दुआ कबूल होते ही पीर बदल देते हैं........
मोहब्बत के झांसे में जिस्म की धज्जियाँ उड़ाकर, मेरे शहर के रांझे हीर बदल देते हैं....😔
एक नारी के लिए सम्मान से बढ़कर कोई गिफ्ट नहीं है ।🇮🇳🇮🇳🇮🇳
#Respectwomen 🙏
#happyindependenceday 🇮🇳",Singh_Brijesh07
5567,2021-08-15 10:22:08+00:00,"एक और आजादी उस दिन मिलेगी  जब इस देश की हर एक लड़की बिना किसी के डर के घूमेगी 🙏🇮🇳💖
#गणतंत्र_दिवस  की आप सभी को हार्दिक शुभकामनाएं
#IndiaAt75 #indiaIndependenceday #IndianFlag #indianculture #quotesoftheday #respectwomen #InspirationalQuote https://t.co/lCYPwIdKX5",AlokPra31355657
5568,2021-08-15 10:00:00+00:00,"#Womenquote
आप ही अपने काम आएंगी सीखिए... 
#respectwomen #womenpower #Daughter https://t.co/6LflKF05ZQ",NariKesari
5569,2021-08-15 07:42:56+00:00,"If you want to be treated like a king, then treat your woman like a queen. feel the experience of true love ❤️❤️
#respectwomen https://t.co/YV1S4RN0Yv",rosh20_adk
5570,2021-08-15 04:39:39+00:00,"My First And Last Question !
When Will The Daughter Of India Get Justice ❓
#Justice4Disha
#respectwomen 
#IndiaAt75 
True Freedom When Justice4SSR",RajputDurg5
5571,2021-08-14 20:50:18+00:00,@Fashionicide Oh my days how awful the bastard. But  how brave you are#respectwomen#weareequal#standupforourselves,princesspoochy
5572,2021-08-14 19:14:41+00:00,#women #RespectWomen https://t.co/hW8I0zRefg,Islam__quotes01
5573,2021-08-14 18:47:26+00:00,Happy Independence day to all of you ❤ #IndependenceDayIndia #NCC #ncccadet #girlpower #RespectWomen #IndianArmy https://t.co/zDFQ6bdkhw,LaskarSabia
5574,2021-08-14 17:29:57+00:00,Men always expect women to work like they don't have children and raise children as if they didn't work @Zipporahhh___   #RespectWomen,AshvantKumar
5575,2021-08-14 16:56:50+00:00,"नारी प्रेम मे राधा बने,गृहस्थी मे जानकी
काली बनकर तांडव करदे,जब बात हो सम्मान की..!!
#RespectWomen",JVVNLmothiya347
5576,2021-08-14 16:04:51+00:00,#RespectWomen #SaveAfghanistan #SaveMySistersinAfghanistan https://t.co/pdyPC4LoeS,vikasha08859898
5577,2021-08-14 13:42:26+00:00,"TIME NOW for Afghani Women to fight #Taliban.
Both Freedom Fighters &amp; Taliban don’t #RespectWomen.
#AfghanistanWomenUnite 
Stupid Move @JoeBiden; never should’ve removed ALL troops. Admin MUST NOW send HELP for 🇦🇫 women not TANKS &amp; RPGS.
 https://t.co/1jMdQ3xTP8 via @YouTube",DeeNurseRN
5578,2021-08-14 11:39:04+00:00,"#moharram #forgiveness #fearallah #wudu #astagfirullah  #allhonourbelongstoallah #allahthesupreme #domoregooddeeds #alhamdulillahforeverything❤️#keepsayingalhamdulillah #taqwa#instagramarketing #islamicposts
#respectwomen#womeninislam https://t.co/208rvlJAYH",Saveindiafound
5579,2021-08-14 10:00:02+00:00,"#Womenquotes 
#Womenpower #Respectwomen #Womenlife https://t.co/BEvASYkreC",NariKesari
5580,2021-08-14 06:45:27+00:00,"خواتین کا احترام آپ کی تربیت کو ظاہر کرتا ہے
#PunjabPolice #RespectWomen #PakistanZindabad #IndependenceDay2021 https://t.co/A19XXwJfRt",OfficialDPRPP
